seller,product_count,avg_rate,total_reviews
گالری آنلاین مستر گلاسیز,115,3.356521739130435,7
میس اسمایل,24,3.3333333333333335,1
پونه بافت,30,3.3333333333333335,1
آرن بیبی شاپ,21,3.3333333333333335,2
لقا استور,109,3.302752293577982,6
فن گالری,232,3.2758620689655173,10
لودا آرت,43,3.255813953488372,2
فروشگاه بابا علی,172,3.244186046511628,34
شبناز گالری,37,3.2432432432432434,2
گالری فردوسان,108,3.240740740740741,5
فروشگاه آفرودیت,229,3.2314410480349345,10
ریبارشاپ,31,3.225806451612903,1
بازرگانی حاجی علیان,31,3.225806451612903,1
مهسان مد,25,3.2,1
پرنیان بوتیک,25,3.2,2
گلبرگ کیدز,1623,3.192852741836106,143
پرینتینگ لند,188,3.1914893617021276,10
بوستان امید,338,3.1834319526627217,18
آس گالری,641,3.157566302652106,31
ایران متال,3643,3.1320340378808673,168
 آصام پلاس,433,3.131639722863741,54
سایا ورزشی,58,3.103448275862069,5
شانی کو,471,3.099787685774947,20
کالکشن دیدار,84,3.0952380952380953,4
صنایع دستی غفار,37,3.081081081081081,4
فروشگاه مونو,39,3.076923076923077,2
خانه صورتی مشهد,39,3.076923076923077,2
کاردیو,135,3.066666666666667,10
ارزین کالارسان,842,3.0570071258907365,48
گالری آفتاب کردون,33,3.0303030303030303,2
آداکس اسپورت,30,3.0,2
سیسمونی آیسان,80,3.0,4
بست دکور,187,2.9946524064171123,6
لیلیزون,135,2.9925925925925925,11
چاپ پارس مشهد,194,2.9896907216494846,7
الماس کنت,213,2.967136150234742,17
نقره زارع,135,2.962962962962963,5
گریت سان,68,2.9411764705882355,3
طرح چاپ,48,2.9166666666666665,2
لوازم جانبی چرم,1798,2.9132369299221357,118
گل تای,124,2.903225806451613,7
هنرکده آریا ارت,97,2.88659793814433,3
تجارت الکترونیک الوند,335,2.8597014925373134,68
گالری پاران,63,2.857142857142857,2
فروشگاه هنریتو,28,2.857142857142857,230
منوی دکتر,28,2.857142857142857,2
بیلسی اسپرت,21,2.857142857142857,2
نم,1790,2.841340782122905,306
کتابفروشی رمضانی پور,78,2.8205128205128207,3
مدرن مالز,103,2.8155339805825244,5
ماندیرو,25,2.8,2
سرزمین چرم,1230,2.7886178861788617,44
ایران زمان,226,2.7787610619469025,10
نی فا,36,2.7777777777777777,1
پازل چین,40,2.75,3
ملیسک,22,2.727272727272727,1
مزون وزین,22,2.727272727272727,1
بوتیک کوکو,59,2.711864406779661,2
توتال شوز,152,2.710526315789474,15
مشهد دنتال,37,2.7027027027027026,1
فروشگاه راض,37,2.7027027027027026,2
استودیو هنر کاژه,30,2.6666666666666665,1
جوانرود,30,2.6666666666666665,1
 منیصا استایل,45,2.6666666666666665,2
ایران نویان,30,2.6666666666666665,1
تاپ قاب,68,2.6470588235294117,2
تایم کلاک,31,2.6451612903225805,2
عینک دونی,1836,2.6350762527233114,85
چیتا پوشاک,114,2.6315789473684212,4
فروشگاه ماهلین,36,2.611111111111111,6
گسترش و توسعه تحقیقات تهران,23,2.608695652173913,1
کفش تخت جمشید,31,2.5806451612903225,2
الوری,57,2.56140350877193,4
مالمواستور,66,2.5454545454545454,9
بوکم,20731,2.5228884279581303,1611
هیلالی,24,2.5,1
کفش لمور,20,2.5,2
فیلاتلیک شیراز,229,2.489082969432314,15
سحربانو گالری,73,2.4657534246575343,2
کیدزشاپ اهواز,57,2.456140350877193,2
نشمین گالری,224,2.455357142857143,8
هاکر برفین,45,2.4444444444444446,3
خانه گل و بلبل,41,2.4390243902439024,1
فرست دیت استایل,41,2.4390243902439024,1
پاس اسپرت,58,2.413793103448276,2
اچ آر دیزاین,100,2.4,7
کسپر,57,2.3859649122807016,7
اسپورتیج پلاس,26,2.3846153846153846,2
گالری شوکران ,126,2.380952380952381,5
قیمت شکن,80,2.375,3
ساعت کوک,38,2.3684210526315788,2
چاپ آجه,72,2.361111111111111,30
ای هایپرمارکت,34,2.3529411764705883,1
اطلس آبی,6067,2.348772045492006,252
چومس شاپ,111,2.3423423423423424,3
رواق رضوان,215,2.3255813953488373,9
اما استایل,31,2.3225806451612905,11
دریم تل,26,2.3076923076923075,1
آرنیکا رزین گالری,104,2.3076923076923075,8
گالری علیزاده کرج,26,2.3076923076923075,1
گل تک,44,2.272727272727273,1
مجتمع فرش زندیه,115,2.260869565217391,4
گیگاسنتر,108,2.240740740740741,93
سمین شاپ,36,2.2222222222222223,1
رویال کلاب,27,2.2222222222222223,1
آدم برفی استور,27,2.2222222222222223,1
آگرین چرم,27,2.2222222222222223,1
فروشگاه نیوبالانس,36,2.2222222222222223,1
ویرا تجهیز اسپادانا,90,2.2222222222222223,2
روشا گالری نیوشا,84,2.1904761904761907,7
گالری آراد تابلو,46,2.1739130434782608,1
بوتینی,37,2.1621621621621623,2
مهر سحر,37,2.1621621621621623,5
لیدی لاوین,605,2.1487603305785123,16
گالری برزگر,28,2.142857142857143,2
فروشگاه کج کلاه,187,2.1390374331550803,7
تابلو سازی خاتم,94,2.127659574468085,2
الباخ,66,2.121212121212121,2
سرزمین لوازم جانبی,66,2.121212121212121,7
گالری رویال واچ,33,2.121212121212121,2
فروشگاه فرش مدرن,38,2.1052631578947367,1
اکسی توسین,48,2.0833333333333335,1
آثامیا,107,2.05607476635514,3
لیواری,39,2.051282051282051,1
برندس استور ,186,2.043010752688172,6
لی لیکس,32,2.0,5
بیبی گل,50,2.0,1
فایواستارز,40,2.0,1
کالا میکس,88,2.0,7
فستیوال,20,2.0,1
گالری اس تایل,61,1.9672131147540983,2
بارمان دکور,1898,1.9589041095890412,120
سانا کفش,41,1.951219512195122,1
لولو مارکت,36,1.9444444444444444,2
گالری مختاری نوا,137,1.9416058394160585,3
فرشگاه چشمک,52,1.9230769230769231,1
همه جور مارکت,1207,1.9188069594034798,54
سریرکالا,42,1.9047619047619047,1
میم مارک,40,1.9,11
دفینه شاپ,32,1.875,2
گالری هستیا,32,1.875,2
نمایشگاه ساعت صباغ,86,1.8604651162790697,2
دارینا لوکس,124,1.8387096774193548,5
پوشاک ترک پلاس,98,1.836734693877551,3
حبیبان,44,1.8181818181818181,1
بوژنه,77,1.8181818181818181,2
ایرن شاپ,44,1.8181818181818181,1
فروشگاه پوشاک انسی,215,1.7674418604651163,6
ان جی گالری,167,1.7365269461077844,5
عینک نور چشم,752,1.7287234042553192,22
ایس کالا,36,1.6666666666666667,2
پوشاک برتر علی,48,1.6666666666666667,2
سوپر استایل,42,1.6666666666666667,2
نقش نگین,2286,1.6666666666666667,53
نیک گوهر,84,1.6666666666666667,4
آوا رز,85,1.6470588235294117,2
اهلمد,86,1.627906976744186,2
بلتاگالری,605,1.6264462809917355,22
روزینس,87,1.6091954022988506,2
اریباد,25,1.6,1
پوشاک نایریکا,150,1.6,3
مزون روژینا,151,1.5894039735099337,4
لوازم ورزشی جی کی,63,1.5873015873015872,2
قم چرم,63,1.5873015873015872,1
میکو شاپ,795,1.5723270440251573,21
پردیس مبین,51,1.5686274509803921,1
دلورا,276,1.5217391304347827,5
قاب نایس,66,1.5151515151515151,1
زیبایی خانه نو,66,1.5151515151515151,4
آریانا گالری,106,1.509433962264151,2
یونیک واچ,160,1.5,4
آریستا شاپ,1745,1.4934097421203438,46
کتابار,650,1.4923076923076923,13
میلادی بازرگانی,2129,1.484264913104744,42
پوشاک زنانه سولین,162,1.4814814814814814,6
ویوا نایس,27,1.4814814814814814,1
پوشاک گوگولی ها,229,1.4759825327510918,37
ماهک هوم,407,1.4742014742014742,9
جومانجی,34,1.4705882352941178,2
مرساناپوش,220,1.4454545454545455,60
نقره فروشی دلیجات,56,1.4285714285714286,1
گالري آرمان,360,1.4166666666666667,7
اوراشی,175,1.4057142857142857,4
پاساکو گالری,467,1.39186295503212,9
چاپ اچ دی,1646,1.391251518833536,31
بلو راک,58,1.3793103448275863,1
ملون شاپ,119,1.3445378151260505,3
آبگینولد,30,1.3333333333333333,1
سوئیس گالری ملل,136,1.3235294117647058,2
کلاه سون,61,1.3114754098360655,1
گازولین,230,1.3043478260869565,6
زودیکا,534,1.2921348314606742,12
فروشگاه استایل کالا,62,1.2903225806451613,2
فروشگاه اوپالین,62,1.2903225806451613,1
آجیل خشکبار معصومی,530,1.2830188679245282,10
جواهری سعیدیان,168,1.25,6
اچ آر مد,64,1.25,2
لگولند,193,1.2435233160621761,3
تین بانی,212,1.2264150943396226,3
فروشگاه رنگاب,66,1.2121212121212122,1
کالا سنتر,752,1.196808510638298,13
دیجی می,84,1.1904761904761905,1
نقش مهستان,34,1.1764705882352942,1
محصولات خانگی روستا,68,1.1764705882352942,1
هوده,85,1.1764705882352942,1
 هفتا ,593,1.136593591905565,13
پوشاک جین ایران ,161,1.1180124223602483,2
نقره گالری ,72,1.1111111111111112,1
گالری مروند,324,1.0987654320987654,9
هرمد استور,92,1.0869565217391304,1
ياسر ,93,1.075268817204301,1
کیمیا کو,112,1.0714285714285714,2
فا فا,168,1.0714285714285714,3
چرم پا آرا,75,1.0666666666666667,1
پرسون داریا,76,1.0526315789473684,1
عینک بینش,885,1.03954802259887,21
سلین کالا پلاس,359,1.0194986072423398,93
گره کارپت,563,1.0088809946714032,7
فروشگاه عموعطار,179,1.005586592178771,2
استورپرهام,20,1.0,1
گالری صنایع دستی فرید,871,0.9873708381171068,12
ساعتچی شاپ,311,0.9839228295819936,6
هلما خاتون,376,0.9680851063829787,9
سحوری,21,0.9523809523809523,1
بیبی سیسو,84,0.9523809523809523,1
کالاسنتر ارشیا,1557,0.9377007064868337,24
صنایع مهر کوروش,87,0.9195402298850575,1
گالری آی پارا,22,0.9090909090909091,1
مد برتر ایرانی,1854,0.895361380798274,20
گالری نور,224,0.8928571428571429,6
عینک برلین,204,0.8823529411764706,2
هدیک بوتیک,124,0.8064516129032258,1
فرشته گلد گالری,2423,0.7717705323978539,27
ال آی مد,416,0.7692307692307693,7
سرای سرخ,79,0.759493670886076,1
لومینو,106,0.7547169811320755,1
نقش گسترعرشیان,985,0.751269035532995,9
گالری شوپارد,563,0.7104795737122558,9
تک فرش آران,30,0.6666666666666666,1
تولیدی صفائی,150,0.6666666666666666,1
دلاریس استایل,124,0.6451612903225806,1
سپنتا استور,115,0.6434782608695652,3
 خشکبار و مواد غذایی ویدا,140,0.6428571428571429,2
ویوات کالکشن,157,0.6369426751592356,1
 ساغر مینا ,160,0.625,1
گروه کلید,168,0.5952380952380952,1
جواهری سروری,173,0.5780346820809249,1
آذر فرش,436,0.5412844036697247,241
لیوسا مزون,153,0.5228758169934641,1
زروان واچ,39,0.5128205128205128,1
گالری  هزار و یک فرش,324,0.49382716049382713,2
چاپلینکو,41,0.4878048780487805,1
صنایع دستی حجره,249,0.4819277108433735,2
شرکت لادیز,128,0.46875,1
سی پرشیا,2419,0.4150475403059115,20
ساعت پارلا,255,0.39215686274509803,2
تبریکان,663,0.39215686274509803,3
مجدی,155,0.3870967741935484,1
فرشید تکنیک,53,0.37735849056603776,1
دیزد,265,0.37735849056603776,2
هریس,220,0.35454545454545455,11
فرش حریر ایران زمین,584,0.3424657534246575,3
میکائیل لند,814,0.3316953316953317,8
فرش میر نظامی,124,0.3225806451612903,1
فسقل خان,64,0.3125,1
دیچا,449,0.267260579064588,2
شمسین گالری,315,0.25396825396825395,2
منصوری کارپت,352,0.24431818181818182,4
 گالری امیرخان,416,0.2403846153846154,1
گلیم ایران,121,0.1652892561983471,1
زیورآلات ملک پور,142,0.14084507042253522,1
حس آمیزی,1340,0.07462686567164178,2
خانه فشن زانیسا,34,0.0,0
خمیر پلیمر دالیس,39,0.0,0
چرم خلخال,24,0.0,0
تیشرت باران,47,0.0,0
جواهر بازار,36,0.0,0
جواهرسرا,68,0.0,0
روز شو,27,0.0,0
رهامدیکا,37,0.0,0
رژارت,33,0.0,0
دال آرت گالری,25,0.0,0
دنیای سرمایه گذاری,35,0.0,0
ترندیست,52,0.0,0
پوشاک ورسا,40,0.0,0
بی دکان بومی,39,0.0,0
پارچه الف,116,0.0,0
آدرین فرش,27,0.0,0
آبرنگ بیژن,84,0.0,0
 ایده ماندگار ,78,0.0,0
آزاده دکوراتیو,24,0.0,0
آریا گستر افزار,156,0.0,0
اکسسوری سونا,45,0.0,0
ای اچ پی ریدیزاین,31,0.0,0
ایران برند پوشان,33,0.0,0
بازار نارنج,20,0.0,0
بازی بل,51,0.0,0
بازرگانی مطمئن,39,0.0,0
بازرگانی بخشمند,54,0.0,0
فرش نایین اصل,97,0.0,0
فرهنگ و هنر جاسمین,21,0.0,0
فروشگاه آنی لوکس,191,0.0,0
فروشگاه صنایع دستی پری زاد,21,0.0,0
فروشگاه رزیاست,20,0.0,0
فرش چله,46,0.0,0
گالری ماسودا,24,0.0,0
گالری چوب مارچوبه,33,0.0,0
گالری زیبایی پرتو,21,0.0,0
گالری آلمان رز,92,0.0,0
فروشگاه ویشا,27,0.0,0
فروشگاه میومیو,23,0.0,0
فروشگاه کوهنوش,32,0.0,0
فروشگاه کفش پاشیک,162,0.0,0
رویای ابریشمی ,54,0.0,0
رویش نهال جوان,29,0.0,0
شالباف,28,0.0,0
مرکز تجارت ایران نوین,22,0.0,0
مزون سجادیان,22,0.0,0
مزون ماه پوش,32,0.0,0
مادام کالکشن,48,0.0,0
گروه هنری تاواتاو,58,0.0,0
گالری هنری پیرایه,34,0.0,0
گالری هومهر,75,0.0,0
گالری هنری شادی,85,0.0,0
گالری مهتدی,23,0.0,0
گالری نقاشی رئالیسم,24,0.0,0
گالری نقره نیکان,39,0.0,0
لیپو شاپ,54,0.0,0
نبات تویز,93,0.0,0
موورا,24,0.0,0
هپی لندی,23,0.0,0
هرلند استور,44,0.0,0
ووداکتر,44,0.0,0
هوریکس,49,0.0,0
هنرآور,23,0.0,0
وارنا هالی,24,0.0,0
کیدو استایل,28,0.0,0
کتونی پلازا,21,0.0,0
کتونی سن سیرو,21,0.0,0
مزرعه کیمیاگر,62,0.0,0
مزون اینفینیتی,29,0.0,0
مارال چرم,20,0.0,0
مدوپد,1272,0.0,0
ماویکید,60,0.0,0
مایا مِی تا,83,0.0,0
لاریسام,55,0.0,0
گلاریسم,30,0.0,0
گروه هنری گلسو,66,0.0,0
گلیم حس خوب ,43,0.0,0
نیو ول شاپ,59,0.0,0
هنر داریوش,20,0.0,0
هنرکده شاهی,71,0.0,0
نقره خاتم,26,0.0,0
میگوس,375,0.0,0
طرح و نقش عظیم زاده,32,0.0,0
صنایع دستی دنیا,34,0.0,0
شوپاد,23,0.0,0
زیورآلات حنا خانوم,44,0.0,0
ساعت زرین,20,0.0,0
ساعت سنتر ارغا,33,0.0,0
ساعت بیست,20,0.0,0
سرای مس,85,0.0,0
فرش مهراد,23,0.0,0
عینک و ساعت رسا,22,0.0,0
فرش اسماعیلی,37,0.0,0
فرش تکه,58,0.0,0
گالری هنری آرش ,22,0.0,0
فورشاپ بوشهر,63,0.0,0
